"Plot Title: reef 22-11-18"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10675256, SEN S/N: 10675256, LBL: T°C)","Intensity, Lux (LGR S/N: 10675256, SEN S/N: 10675256, LBL: Lumens)","Coupler Attached (LGR S/N: 10675256)","Host Connected (LGR S/N: 10675256)","Stopped (LGR S/N: 10675256)","End Of File (LGR S/N: 10675256)"
1395,11/23/18 09:14:00 AM,27.272,2583.4,,,,
1396,11/23/18 09:15:00 AM,27.272,3788.9,,,,
1397,11/23/18 09:16:00 AM,27.272,4305.6,,,,
1398,11/23/18 09:17:00 AM,27.272,3788.9,,,,
1399,11/23/18 09:18:00 AM,27.272,4477.8,,,,
1400,11/23/18 09:19:00 AM,27.272,5511.1,,,,
1401,11/23/18 09:20:00 AM,27.272,4822.3,,,,
1402,11/23/18 09:21:00 AM,27.272,4305.6,,,,
1403,11/23/18 09:22:00 AM,27.272,3100.0,,,,
1404,11/23/18 09:23:00 AM,27.272,2497.2,,,,
1405,11/23/18 09:24:00 AM,27.272,2669.5,,,,
1406,11/23/18 09:25:00 AM,27.272,3100.0,,,,
1407,11/23/18 09:26:00 AM,27.272,3961.1,,,,
1408,11/23/18 09:27:00 AM,27.272,5166.7,,,,
1409,11/23/18 09:28:00 AM,27.272,5338.9,,,,
1410,11/23/18 09:29:00 AM,27.272,6200.0,,,,
1411,11/23/18 09:30:00 AM,27.272,5511.1,,,,
1412,11/23/18 09:31:00 AM,27.272,4650.0,,,,
1413,11/23/18 09:32:00 AM,27.272,3788.9,,,,
1414,11/23/18 09:33:00 AM,27.272,3444.5,,,,
1415,11/23/18 09:34:00 AM,27.272,2497.2,,,,
1416,11/23/18 09:35:00 AM,27.272,4133.4,,,,
1417,11/23/18 09:36:00 AM,27.272,5338.9,,,,
1418,11/23/18 09:37:00 AM,27.272,3616.7,,,,
1419,11/23/18 09:38:00 AM,27.272,5338.9,,,,
1420,11/23/18 09:39:00 AM,27.272,4822.3,,,,
1421,11/23/18 09:40:00 AM,27.272,3444.5,,,,
1422,11/23/18 09:41:00 AM,27.272,4994.5,,,,
1423,11/23/18 09:42:00 AM,27.272,4822.3,,,,
1424,11/23/18 09:43:00 AM,27.272,4822.3,,,,
1425,11/23/18 09:44:00 AM,27.272,4994.5,,,,
1426,11/23/18 09:45:00 AM,27.272,5338.9,,,,
1427,11/23/18 09:46:00 AM,27.272,5166.7,,,,
